CODGEO;DEP;LIBGEO;Zonage ABC en vigueur depuis le 26 juin 2026
51173;51;Cormoyeux;C
51174;51;Corribert;C
51175;51;Corrobert;C
51176;51;Corroy;C
51177;51;Coulommes-la-Montagne;C
51178;51;Coupetz;C
51179;51;Coupéville;C
51181;51;Courcelles-Sapicourt;C
51182;51;Courcemain;C
51183;51;Courcy;C
51184;51;Courdemanges;C
51185;51;Courgivaux;C
51186;51;Courjeonnet;C
51187;51;Courlandon;C
51188;51;Courmas;C
51190;51;Courtagnon;C
51191;51;Courtémont;C
51192;51;Courthiézy;C
51193;51;Courtisols;C
51194;51;Courville;C
51195;51;Couvrot;C
51196;51;Cramant;C
51197;51;La Croix-en-Champagne;C
51198;51;Crugny;C
51199;51;Cuchery;C
51200;51;Cuis;C
51201;51;Cuisles;C
51202;51;Cumières;C
51203;51;Cuperly;C
51204;51;Damery;C
51206;51;Dampierre-le-Château;C
51208;51;Dampierre-sur-Moivre;C
51210;51;Dizy;B2
51211;51;Dommartin-Dampierre;C
51212;51;Dommartin-Lettrée;C
51213;51;Dommartin-sous-Hans;C
51214;51;Dommartin-Varimont;C
51215;51;Dompremy;C
51216;51;Dontrien;C
51217;51;Dormans;C
51218;51;Val-de-Vière;C
51219;51;Drosnay;C
51220;51;Drouilly;C
51222;51;Éclaires;C
51223;51;Écollemont;C
51224;51;Écriennes;C
51225;51;Écueil;C
51226;51;Écury-le-Repos;C
51227;51;Écury-sur-Coole;C
51228;51;Élise-Daucourt;C
51229;51;Épense;C
51230;51;Épernay;B2
51231;51;L'Épine;B2
51232;51;Époye;C
51233;51;Escardes;C
51234;51;Esclavolles-Lurey;C
51235;51;Les Essarts-lès-Sézanne;C
51236;51;Les Essarts-le-Vicomte;C
51237;51;Esternay;C
51238;51;Étoges;C
51239;51;Étréchy;C
51240;51;Étrepy;C
51241;51;Euvy;C
51242;51;Fagnières;B2
51243;51;Faux-Fresnay;C
51244;51;Faux-Vésigneul;C
51245;51;Faverolles-et-Coëmy;C
51246;51;Favresse;C
51247;51;Fèrebrianges;C
51248;51;Fère-Champenoise;C
51249;51;Festigny;C
51250;51;Fismes;C
51251;51;Flavigny;C
51252;51;Fleury-la-Rivière;C
51253;51;Florent-en-Argonne;C
51254;51;Fontaine-Denis-Nuisy;C
51255;51;Fontaine-en-Dormois;C
51256;51;Fontaine-sur-Ay;C
51258;51;La Forestière;C
51259;51;Francheville;C
51260;51;Le Fresne;C
51262;51;Frignicourt;C
51263;51;Fromentières;C
51264;51;Le Gault-Soigny;C
51265;51;Gaye;C
51266;51;Germaine;C
51267;51;Germigny;C
51268;51;Germinon;C
51269;51;Giffaumont-Champaubert;C
51270;51;Gigny-Bussy;C
51272;51;Givry-en-Argonne;C
51273;51;Givry-lès-Loisy;C
51274;51;Gizaucourt;C
51275;51;Glannes;C
51276;51;Gourgançon;C
51277;51;Sainte-Marie-du-Lac-Nuisement;C
51278;51;Les Grandes-Loges;C
51279;51;Granges-sur-Aube;C
51280;51;Gratreuil;C
51281;51;Grauves;C
51282;51;Gueux;C
51283;51;Hans;C
51284;51;Haussignémont;C
51285;51;Haussimont;C
51286;51;Hauteville;C
51287;51;Hautvillers;C
51288;51;Heiltz-le-Hutier;C
51289;51;Heiltz-le-Maurupt;C
51290;51;Heiltz-l'Évêque;C
51291;51;Hermonville;C
51292;51;Herpont;C
51293;51;Heutrégiville;C
51294;51;Hourges;C
51295;51;Huiron;C
51296;51;Humbauville;C
51298;51;Igny-Comblizy;C
51299;51;Isles-sur-Suippe;C
51300;51;Isle-sur-Marne;C
51301;51;Isse;C
51302;51;Les Istres-et-Bury;C
51303;51;Jâlons;C
51304;51;Janvilliers;C
51305;51;Janvry;C
51306;51;Joiselle;C
51307;51;Jonchery-sur-Suippe;C
51308;51;Jonchery-sur-Vesle;C
51309;51;Jonquery;C
51310;51;Jouy-lès-Reims;C
51311;51;Jussecourt-Minecourt;C
51312;51;Juvigny;C
51313;51;Lachy;C
51314;51;Lagery;C
51315;51;Landricourt;C
51316;51;Larzicourt;C
51317;51;Laval-sur-Tourbe;C
51318;51;Lavannes;C
51319;51;Lenharrée;C
51320;51;Leuvrigny;C
51321;51;Lhéry;C
51322;51;Lignon;C
51323;51;Linthelles;C
51324;51;Linthes;C
51325;51;Lisse-en-Champagne;C
51326;51;Livry-Louvercy;C
51327;51;Loisy-en-Brie;C
51328;51;Loisy-sur-Marne;C
51329;51;Loivre;C
51333;51;Ludes;C
51334;51;Luxémont-et-Villotte;C
51336;51;Maffrécourt;C
51337;51;Magneux;C
51338;51;Mailly-Champagne;C
51339;51;Mairy-sur-Marne;C
51340;51;Maisons-en-Champagne;C
51341;51;Malmy;C
51342;51;Mancy;C
51343;51;Marcilly-sur-Seine;C
51344;51;Mardeuil;B2
51345;51;Mareuil-en-Brie;C
51346;51;Mareuil-le-Port;C
51348;51;Marfaux;C
51349;51;Margerie-Hancourt;C
51350;51;Margny;C
51351;51;Marigny;C
51352;51;Marolles;C
51353;51;Marsangis;C
51354;51;Marson;C
51355;51;Massiges;C
51356;51;Matignicourt-Goncourt;C
51357;51;Matougues;C
51358;51;Maurupt-le-Montois;C
51359;51;Mécringes;C
51360;51;Le Meix-Saint-Epoing;C
51361;51;Le Meix-Tiercelin;C
51362;51;Merfy;C
51363;51;Merlaut;C
51364;51;Méry-Prémecy;C
51365;51;Les Mesneux;C
51367;51;Le Mesnil-sur-Oger;C
51368;51;Minaucourt-le-Mesnil-lès-Hurlus;C
51369;51;Mœurs-Verdey;C
51370;51;Moiremont;C
51371;51;Moivre;C
51372;51;Moncetz-Longevas;B2
51373;51;Moncetz-l'Abbaye;C
51374;51;Mondement-Montgivroux;C
51375;51;Montbré;C
51376;51;Montgenost;C
51377;51;Montépreux;C
51378;51;Monthelon;C
51379;51;Montigny-sur-Vesle;C
51380;51;Montmirail;C
51381;51;Montmort-Lucy;C
51382;51;Mont-sur-Courville;C
51384;51;Morangis;C
51386;51;Morsains;C
51387;51;Moslins;C
51388;51;Mourmelon-le-Grand;C
51389;51;Mourmelon-le-Petit;C
51390;51;Moussy;B2
51391;51;Muizon;C
51392;51;Mutigny;C
51393;51;Nanteuil-la-Forêt;C
51395;51;Nesle-la-Reposte;C
51396;51;Nesle-le-Repons;C
51397;51;La Neuville-aux-Bois;C
51398;51;La Neuville-aux-Larris;C
51399;51;La Neuville-au-Pont;C
51402;51;Neuvy;C
51403;51;Nogent-l'Abbesse;C
51404;51;Noirlieu;C
51406;51;Norrois;C
51407;51;La Noue;C
51409;51;Nuisement-sur-Coole;C
51410;51;Œuilly;C
51412;51;Ognes;C
51413;51;Oiry;C
51414;51;Olizy;C
51415;51;Omey;C
51416;51;Orbais-l'Abbaye;C
51417;51;Orconte;C
51418;51;Ormes;C
51419;51;Outines;C
51420;51;Outrepont;C
51421;51;Oyes;C
51422;51;Pargny-lès-Reims;C
51423;51;Pargny-sur-Saulx;C
51424;51;Passavant-en-Argonne;C
51425;51;Passy-Grigny;C
51426;51;Péas;C
51428;51;Les Petites-Loges;C
51429;51;Pévy;C
51430;51;Pierre-Morains;C
51431;51;Pierry;B2
51432;51;Pleurs;C
51433;51;Plichancourt;C
51434;51;Plivot;C
51435;51;Pocancy;C
51436;51;Pogny;C
51437;51;Poilly;C
51438;51;Poix;C
51439;51;Pomacle;C
51440;51;Pontfaverger-Moronvilliers;C
51441;51;Ponthion;C
51442;51;Possesse;C
51443;51;Potangis;C
51444;51;Pouillon;C
51445;51;Pourcy;C
51446;51;Pringy;C
51447;51;Prosnes;C
51448;51;Prouilly;C
51449;51;Prunay;C
51450;51;Puisieulx;C
51451;51;Queudes;C
51452;51;Rapsécourt;C
51453;51;Recy;B2
51454;51;Reims;B1
51455;51;Reims-la-Brûlée;C
51456;51;Remicourt;C
51457;51;Cœur-de-la-Vallée;C
51458;51;Reuves;C
51459;51;Réveillon;B2
51460;51;Rieux;C
51461;51;Rilly-la-Montagne;C
51463;51;Les Rivières-Henruel;C
51464;51;Romain;C
51465;51;Romery;C
51466;51;Romigny;C
51468;51;Rosnay;C
51469;51;Rouffy;C
51470;51;Rouvroy-Ripont;C
51471;51;Sacy;C
51472;51;Saint-Amand-sur-Fion;C
51473;51;Saint-Bon;C
51474;51;Saint-Brice-Courcelles;B1
51475;51;Saint-Chéron;C
51476;51;Saint-Étienne-au-Temple;B2
51477;51;Saint-Étienne-sur-Suippe;C
51478;51;Saint-Eulien;C
51479;51;Saint-Euphraise-et-Clairizet;C
51480;51;Sainte-Gemme;C
51482;51;Saint-Germain-la-Ville;C
51483;51;Saint-Gibrien;B2
51484;51;Saint-Gilles;C
51485;51;La-Neuville-au-Temple;C
51486;51;Saint-Hilaire-le-Grand;C
51487;51;Saint-Hilaire-le-Petit;C
51488;51;Saint-Imoges;C
51489;51;Saint-Jean-devant-Possesse;C
51490;51;Saint-Jean-sur-Moivre;C
51491;51;Saint-Jean-sur-Tourbe;C
51492;51;Saint-Just-Sauvage;C
51493;51;Saint-Léonard;B1
51495;51;Saint-Loup;C
51496;51;Saint-Lumier-en-Champagne;C
51497;51;Saint-Lumier-la-Populeuse;C
51498;51;Saint-Mard-sur-Auve;C
51499;51;Saint-Mard-lès-Rouffy;C
51500;51;Saint-Mard-sur-le-Mont;C
51501;51;Sainte-Marie-à-Py;C
51502;51;Saint-Martin-aux-Champs;C
51503;51;Saint-Martin-l'Heureux;C
51504;51;Saint-Martin-sur-le-Pré;B2
51505;51;Saint-Masmes;C
51506;51;Saint-Memmie;B2
51507;51;Sainte-Menehould;C
51508;51;Saint-Ouen-Domprot;C
51509;51;Saint-Pierre;C
51510;51;Saint-Quentin-les-Marais;C
51511;51;Saint-Quentin-le-Verger;C
51512;51;Saint-Quentin-sur-Coole;C
51513;51;Saint-Remy-en-Bouzemont-Saint-Genest-et-Isson;C
51514;51;Saint-Remy-sous-Broyes;C
51515;51;Saint-Remy-sur-Bussy;C
51516;51;Saint-Saturnin;C
51517;51;Saint-Souplet-sur-Py;C
51518;51;Saint-Thierry;C
51519;51;Saint-Thomas-en-Argonne;C
51520;51;Saint-Utin;C
51521;51;Saint-Vrain;C
51522;51;Sapignicourt;C
51523;51;Sarcy;C
51524;51;Saron-sur-Aube;C
51525;51;Sarry;B2
51526;51;Saudoy;C
51527;51;Savigny-sur-Ardres;C
51528;51;Scrupt;C
51529;51;Selles;C
51530;51;Sept-Saulx;C
51531;51;Sermaize-les-Bains;C
51532;51;Sermiers;C
51533;51;Servon-Melzicourt;C
51534;51;Serzy-et-Prin;C
51535;51;Sézanne;C
51536;51;Sillery;C
51537;51;Sivry-Ante;C
51538;51;Sogny-aux-Moulins;C
51539;51;Sogny-en-l'Angle;C
51542;51;Soizy-aux-Bois;C
51543;51;Somme-Bionne;C
51544;51;Sommepy-Tahure;C
51545;51;Sommesous;C
51546;51;Somme-Suippe;C
51547;51;Somme-Tourbe;C
51548;51;Somme-Vesle;C
51549;51;Somme-Yèvre;C
51550;51;Sompuis;C
51551;51;Somsois;C
51552;51;Songy;C
51553;51;Souain-Perthes-lès-Hurlus;C
51555;51;Soudé;C
51556;51;Soudron;C
51557;51;Soulanges;C
51558;51;Soulières;C
51559;51;Suippes;C
51560;51;Suizy-le-Franc;C
51562;51;Taissy;B1
51563;51;Talus-Saint-Prix;C
51564;51;Val de Livre;C
51565;51;Thaas;C
51566;51;Thibie;C
51567;51;Thiéblemont-Farémont;C
51568;51;Thil;C
51569;51;Thillois;C
51570;51;Le Thoult-Trosnay;C
51571;51;Val-de-Vesle;C
51572;51;Tilloy-et-Bellay;C
51573;51;Tinqueux;B1
51574;51;Togny-aux-Bœufs;C
51576;51;Tours-sur-Marne;C
51577;51;Tramery;C
51578;51;Trécon;C
51579;51;Tréfols;C
51580;51;Trépail;C
51581;51;Treslon;C
51582;51;Trigny;C
51583;51;Trois-Fontaines-l'Abbaye;C
51584;51;Trois-Puits;C
51585;51;Troissy;C
51586;51;Unchair;C
51587;51;Vadenay;C
51588;51;Valmy;C
51589;51;Vanault-le-Châtel;C
51590;51;Vanault-les-Dames;C
51591;51;Vandeuil;C
51592;51;Vandières;C
51594;51;Vassimont-et-Chapelaine;C
51595;51;Vatry;C
51596;51;Vauchamps;C
51597;51;Vauciennes;C
51598;51;Vauclerc;C
51599;51;Vaudemange;C
51600;51;Vaudesincourt;C
51601;51;Vavray-le-Grand;C
51602;51;Vavray-le-Petit;C
51603;51;Vélye;C
51604;51;Ventelay;C
51605;51;Venteuil;C
51607;51;Verdon;C
51608;51;Vernancourt;C
51609;51;Verneuil;C
51610;51;Verrières;C
51611;51;Vert-Toulon;C
51612;51;Blancs-Coteaux;C
51613;51;Verzenay;C
51614;51;Verzy;C
51616;51;Vésigneul-sur-Marne;C
51617;51;La Veuve;C
51618;51;Le Vézier;B2
51619;51;Le Vieil-Dampierre;C
51620;51;Vienne-la-Ville;C
51621;51;Vienne-le-Château;C
51622;51;Ville-Dommange;C
51623;51;Ville-en-Selve;C
51624;51;Ville-en-Tardenois;C
51625;51;Villeneuve-la-Lionne;B2
51626;51;La Villeneuve-lès-Charleville;C
51627;51;Villeneuve-Renneville-Chevigny;C
51628;51;Villeneuve-Saint-Vistre-et-Villevotte;C
51629;51;Villers-Allerand;C
51630;51;Villers-aux-Bois;C
51631;51;Villers-aux-Nœuds;C
51632;51;Villers-en-Argonne;C
51633;51;Villers-Franqueux;C
51634;51;Villers-le-Château;C
51635;51;Villers-le-Sec;C
51636;51;Villers-Marmery;C
51638;51;Villeseneux;C
51639;51;La Ville-sous-Orbais;C
51640;51;Ville-sur-Tourbe;C
51641;51;Villevenard;C
51642;51;Villiers-aux-Corneilles;C
51643;51;Vinay;B2
51644;51;Vincelles;C
51645;51;Vindey;C
51646;51;Virginy;C
51647;51;Vitry-en-Perthois;C
51648;51;Vitry-la-Ville;C
51649;51;Vitry-le-François;C
51650;51;Voilemont;C
51652;51;Vouarces;C
51654;51;Vouillers;C
51655;51;Vouzy;C
51656;51;Vraux;C
51657;51;Vrigny;C
51658;51;Vroil;C
51659;51;Wargemoulin-Hurlus;C
51660;51;Warmeriville;C
51662;51;Witry-lès-Reims;B1
51663;51;Magenta;B2
52001;52;Ageville;C
52002;52;Aigremont;C
52003;52;Aillianville;C
52004;52;Aingoulaincourt;C
52005;52;Aizanville;C
52006;52;Allichamps;C
52007;52;Ambonville;C
52008;52;Andelot-Blancheville;C
52009;52;Andilly-en-Bassigny;C
52011;52;Annéville-la-Prairie;C
52012;52;Annonville;C
52013;52;Anrosey;C
52014;52;Aprey;C
52015;52;Arbigny-sous-Varennes;C
52016;52;Arbot;C
52017;52;Arc-en-Barrois;C
52019;52;Arnancourt;C
52021;52;Attancourt;C
52022;52;Aubepierre-sur-Aube;C
52023;52;Auberive;C
52025;52;Audeloncourt;C
52027;52;Aujeurres;C
52028;52;Aulnoy-sur-Aube;C
52029;52;Autigny-le-Grand;C
52030;52;Autigny-le-Petit;C
52031;52;Autreville-sur-la-Renne;C
52033;52;Avrecourt;C
52034;52;Bailly-aux-Forges;C
52035;52;Baissey;C
52037;52;Bannes;C
52038;52;Bassoncourt;C
52039;52;Baudrecourt;C
52040;52;Bay-sur-Aube;C
52042;52;Beauchemin;C
52043;52;Belmont;C
52044;52;Roches-Bettaincourt;C
52045;52;Bettancourt-la-Ferrée;C
52047;52;Beurville;C
52050;52;Biesles;C
52051;52;Bize;C
52053;52;Blaisy;C
52055;52;Blécourt;C
52056;52;Blessonville;C
52057;52;Blumeray;C
52058;52;Bologne;C
52059;52;Bonnecourt;C
52060;52;Bourbonne-les-Bains;C
52061;52;Bourdons-sur-Rognon;C
52062;52;Bourg;C
52063;52;Bourg-Sainte-Marie;C
52064;52;Bourmont-entre-Meuse-et-Mouzon;C
52065;52;Bouzancourt;C
52066;52;Brachay;C
52067;52;Brainville-sur-Meuse;C
52069;52;Braux-le-Châtel;C
52070;52;Brennes;C
52072;52;Brethenay;C
52074;52;Breuvannes-en-Bassigny;C
52075;52;Briaucourt;C
52076;52;Bricon;C
52079;52;Brousseval;C
52082;52;Bugnières;C
52083;52;Champsevraine;C
52084;52;Busson;C
52085;52;Buxières-lès-Clefmont;C
52087;52;Buxières-lès-Villiers;C
52088;52;Ceffonds;C
52089;52;Celles-en-Bassigny;C
52090;52;Celsoy;C
52091;52;Cerisières;C
52092;52;Chalancey;C
52093;52;Chalindrey;C
52094;52;Vals-des-Tilles;C
52095;52;Chalvraines;C
52097;52;Chambroncourt;C
52099;52;Chamouilley;C
52101;52;Champigneulles-en-Bassigny;C
52102;52;Champigny-lès-Langres;C
52103;52;Champigny-sous-Varennes;C
52104;52;Chancenay;C
52105;52;Changey;C
52106;52;Chanoy;C
52107;52;Chantraines;C
52108;52;Charmes;C
52109;52;Charmes-en-l'Angle;C
52110;52;Charmes-la-Grande;C
52113;52;Chassigny;C
52114;52;Châteauvillain;C
52115;52;Chatenay-Mâcheron;C
52116;52;Chatenay-Vaudin;C
52118;52;Chatonrupt-Sommermont;C
52119;52;Chaudenay;C
52120;52;Chauffourt;C
52121;52;Chaumont;C
52122;52;Chaumont-la-Ville;C
52123;52;Chevillon;C
52124;52;Chézeaux;C
52125;52;Chamarandes-Choignes;C
52126;52;Choilley-Dardenay;C
52127;52;Choiseul;C
52128;52;Cirey-lès-Mareilles;C
52129;52;Cirey-sur-Blaise;C
52130;52;Cirfontaines-en-Azois;C
52131;52;Cirfontaines-en-Ornois;C
52132;52;Clefmont;C
52133;52;Clinchamp;C
52134;52;Cohons;C
52135;52;Coiffy-le-Bas;C
52136;52;Coiffy-le-Haut;C
52137;52;Colmier-le-Bas;C
52138;52;Colmier-le-Haut;C
52140;52;Colombey les Deux Églises;C
52141;52;Condes;C
52142;52;Consigny;C
52145;52;Coublanc;C
52146;52;Coupray;C
52147;52;Courcelles-en-Montagne;C
52149;52;Courcelles-sur-Blaise;C
52151;52;Cour-l'Évêque;C
52155;52;Culmont;C
52156;52;Curel;C
52157;52;Curmont;C
52158;52;Cusey;C
52159;52;Cuves;C
52160;52;Daillancourt;C
52161;52;Daillecourt;C
52162;52;Dammartin-sur-Meuse;C
52163;52;Dampierre;C
52164;52;Damrémont;C
52165;52;Dancevoir;C
52167;52;Darmannes;C
52168;52;Dinteville;C
52169;52;Domblain;C
52170;52;Dommarien;C
52171;52;Dommartin-le-Franc;C
52172;52;Dommartin-le-Saint-Père;C
52173;52;Domremy-Landéville;C
52174;52;Doncourt-sur-Meuse;C
52175;52;Donjeux;C
52177;52;Doulaincourt-Saucourt;C
52178;52;Doulevant-le-Château;C
52179;52;Doulevant-le-Petit;C
52181;52;Échenay;C
52182;52;Éclaron-Braucourt-Sainte-Livière;C
52183;52;Ecot-la-Combe;C
52184;52;Effincourt;C
52185;52;Enfonvelle;C
52187;52;Épizon;C
52189;52;Le Val-d'Esnoms;C
52190;52;Esnouveaux;C
52193;52;Euffigneix;C
52194;52;Eurville-Bienville;C
52195;52;Farincourt;C
52196;52;Faverolles;C
52197;52;Fayl-Billot;C
52198;52;Fays;C
52199;52;Ferrière-et-Lafolie;C
52200;52;Flagey;C
52201;52;Flammerécourt;C
52203;52;Fontaines-sur-Marne;C
52204;52;Forcey;C
52205;52;Foulain;C
52206;52;Frampas;C
52207;52;Frécourt;C
52208;52;Fresnes-sur-Apance;C
52211;52;Froncles;C
52212;52;Fronville;C
52213;52;Genevrières;C
52214;52;La Genevroye;C
52216;52;Germaines;C
52217;52;Germainvilliers;C
52218;52;Germay;C
52219;52;Germisay;C
52220;52;Giey-sur-Aujon;C
52221;52;Gillancourt;C
52222;52;Gillaumé;C
52223;52;Gilley;C
52227;52;Graffigny-Chemin;C
52228;52;Grandchamp;C
52229;52;Grenant;C
52230;52;Gudmont-Villiers;C
52231;52;Guindrecourt-aux-Ormes;C
52232;52;Guindrecourt-sur-Blaise;C
52233;52;Guyonvelle;C
52234;52;Hâcourt;C
52235;52;Hallignicourt;C
52237;52;Harréville-les-Chanteurs;C
52240;52;Heuilley-le-Grand;C
52242;52;Haute-Amance;C
52243;52;Huilliécourt;C
52244;52;Humbécourt;C
52245;52;Humberville;C
52246;52;Humes-Jorquenay;C
52247;52;Illoud;C
52248;52;Is-en-Bassigny;C
52249;52;Isômes;C
52250;52;Joinville;C
52251;52;Jonchery;C
52253;52;Juzennecourt;C
52254;52;Lachapelle-en-Blaisy;C
52256;52;Lafauche;C
52257;52;Laferté-sur-Amance;C
52258;52;Laferté-sur-Aube;C
52260;52;Lamancine;C
52264;52;Laneuvelle;C
52265;52;Bayard-sur-Marne;C
52266;52;Laneuville-à-Rémy;C
52267;52;Laneuville-au-Pont;C
52269;52;Langres;C
52271;52;Lanques-sur-Rognon;C
52272;52;Lanty-sur-Aube;C
52273;52;Larivière-Arnoncourt;C
52274;52;Latrecey-Ormoy-sur-Aube;C
52275;52;Lavernoy;C
52276;52;Laville-aux-Bois;C
52277;52;Lavilleneuve;C
52278;52;Lavilleneuve-au-Roi;C
52280;52;Lecey;C
52282;52;Leffonds;C
52284;52;Leschères-sur-le-Blaiseron;C
52285;52;Leuchey;C
52286;52;Leurville;C
52287;52;Levécourt;C
52288;52;Lezéville;C
52289;52;Liffol-le-Petit;C
52290;52;Les Loges;C
52291;52;Longchamp;C
52292;52;Longeau-Percey;C
52294;52;Louvemont;C
52295;52;Louvières;C
52297;52;Luzy-sur-Marne;C
52298;52;Maâtz;C
52300;52;Magneux;C
52301;52;Maisoncelles;C
52302;52;Maizières;C
52303;52;Maizières-sur-Amance;C
52304;52;Malaincourt-sur-Meuse;C
52305;52;Mandres-la-Côte;C
52306;52;Manois;C
52307;52;Marac;C
52308;52;Maranville;C
52310;52;Marbéville;C
52311;52;Marcilly-en-Bassigny;C
52312;52;Mardor;C
52313;52;Mareilles;C
52315;52;Marnay-sur-Marne;C
52316;52;Mathons;C
52318;52;Melay;C
52319;52;Mennouveaux;C
52320;52;Merrey;C
52321;52;Mertrud;C
52322;52;Meures;C
52325;52;Millières;C
52326;52;Mirbel;C
52327;52;Moëslains;C
52328;52;Montcharvot;C
52330;52;Montheries;C
52331;52;La Porte du Der;C
52332;52;Val-de-Meuse;C
52335;52;Montot-sur-Rognon;C
52336;52;Montreuil-sur-Blaise;C
52337;52;Montreuil-sur-Thonnance;C
52341;52;Morancourt;C
52342;52;Morionvilliers;C
52344;52;Mouilleron;C
52346;52;Mussey-sur-Marne;C
52347;52;Narcy;C
52348;52;Neuilly-l'Évêque;C
52349;52;Neuilly-sur-Suize;C
52350;52;Neuvelle-lès-Voisey;C
52352;52;Ninville;C
52353;52;Nogent;C
52354;52;Noidant-Chatenoy;C
52355;52;Noidant-le-Rocheux;C
52356;52;Nomécourt;C
52357;52;Noncourt-sur-le-Rongeant;C
52358;52;Noyers;C
52359;52;Nully;C
52360;52;Occey;C
52362;52;Orbigny-au-Mont;C
52363;52;Orbigny-au-Val;C
52364;52;Orcevaux;C
52365;52;Orges;C
52366;52;Ormancey;C
52367;52;Ormoy-lès-Sexfontaines;C
52369;52;Orquevaux;C
52370;52;Osne-le-Val;C
52371;52;Oudincourt;C
52372;52;Outremécourt;C
52373;52;Ozières;C
52374;52;Le Pailly;C
52375;52;Palaiseul;C
52376;52;Pansey;C
52377;52;Parnoy-en-Bassigny;C
52378;52;Paroy-sur-Saulx;C
52380;52;Peigney;C
52383;52;Perrancey-les-Vieux-Moulins;C
52384;52;Perrogney-les-Fontaines;C
52385;52;Perrusse;C
52386;52;Perthes;C
52388;52;Pierremont-sur-Amance;C
52390;52;Pisseloup;C
52391;52;Planrupt;C
52392;52;Plesnoy;C
52393;52;Poinsenot;C
52394;52;Poinson-lès-Fayl;C
52395;52;Poinson-lès-Grancey;C
52396;52;Poinson-lès-Nogent;C
52397;52;Poiseul;C
52398;52;Poissons;C
52399;52;Pont-la-Ville;C
52400;52;Le Châtelet-sur-Meuse;C
52401;52;Poulangy;C
52403;52;Praslay;C
52405;52;Le Montsaugeonnais;C
52406;52;Pressigny;C
52407;52;Prez-sous-Lafauche;C
52411;52;Rives Dervoises;C
52413;52;Rachecourt-Suzémont;C
52414;52;Rachecourt-sur-Marne;C
52415;52;Rançonnières;C
52416;52;Rangecourt;C
52419;52;Rennepont;C
52420;52;Reynel;C
52421;52;Riaucourt;C
52422;52;Richebourg;C
52423;52;Rimaucourt;C
52424;52;Rivières-le-Bois;C
52425;52;Rivière-les-Fosses;C
52426;52;Rizaucourt-Buchey;C
52428;52;Rochefort-sur-la-Côte;C
52429;52;Roches-sur-Marne;C
52431;52;Rochetaillée;C
52432;52;Rolampont;C
52433;52;Romain-sur-Meuse;C
52436;52;Rouécourt;C
52437;52;Rouelles;C
52438;52;Rougeux;C
52439;52;Rouvres-sur-Aube;C
52440;52;Rouvroy-sur-Marne;C
52442;52;Rupt;C
52443;52;Sailly;C
52444;52;Saint-Blin;C
52445;52;Saint-Broingt-le-Bois;C
52446;52;Saint-Broingt-les-Fosses;C
52447;52;Saint-Ciergues;C
52448;52;Saint-Dizier;C
52449;52;Saints-Geosmes;C
52450;52;Saint-Loup-sur-Aujon;C
52452;52;Saint-Martin-lès-Langres;C
52453;52;Saint-Maurice;C
52455;52;Saint-Thiébault;C
52456;52;Saint-Urbain-Maconcourt;C
52457;52;Saint-Vallier-sur-Marne;C
52459;52;Sarcey;C
52461;52;Sarrey;C
52463;52;Saudron;C
52464;52;Saulles;C
52465;52;Saulxures;C
52467;52;Savigny;C
52468;52;Semilly;C
52469;52;Semoutiers-Montsaon;C
52470;52;Serqueux;C
52472;52;Sexfontaines;C
52473;52;Signéville;C
52474;52;Silvarouvres;C
52475;52;Sommancourt;C
52476;52;Sommerécourt;C
52479;52;Sommevoire;C
52480;52;Soncourt-sur-Marne;C
52482;52;Soulaucourt-sur-Mouzon;C
52483;52;Soyers;C
52484;52;Suzannecourt;C
52486;52;Ternat;C
52487;52;Thilleux;C
52488;52;Thivet;C
52489;52;Thol-lès-Millières;C
52490;52;Thonnance-lès-Joinville;C
52491;52;Thonnance-les-Moulins;C
52492;52;Torcenay;C
52493;52;Tornay;C
52494;52;Treix;C
52495;52;Trémilly;C
52497;52;Troisfontaines-la-Ville;C
52499;52;Vaillant;C
52500;52;Valcourt;C
52502;52;Valleret;C
52503;52;Valleroy;C
52504;52;Varennes-sur-Amance;C
52505;52;Vaudrecourt;C
52506;52;Vaudrémont;C
52507;52;Vauxbons;C
52510;52;Vaux-sur-Blaise;C
52511;52;Vaux-sur-Saint-Urbain;C
52512;52;Vecqueville;C
52513;52;Velles;C
52514;52;Verbiesles;C
52515;52;Verseilles-le-Bas;C
52516;52;Verseilles-le-Haut;C
52517;52;Vesaignes-sous-Lafauche;C
52518;52;Vesaignes-sur-Marne;C
52519;52;Vesvres-sous-Chalancey;C
52520;52;Vicq;C
52522;52;Viéville;C
52523;52;Vignes-la-Côte;C
52524;52;Vignory;C
52525;52;Villars-en-Azois;C
52526;52;Villars-Santenoge;C
52528;52;Ville-en-Blaisois;C
52529;52;Villegusien-le-Lac;C
52534;52;Villiers-en-Lieu;C
52535;52;Villiers-le-Sec;C
52536;52;Villiers-lès-Aprey;C
52538;52;Villiers-sur-Suize;C
52539;52;Violot;C
52540;52;Vitry-en-Montagne;C
52541;52;Vitry-lès-Nogent;C
52542;52;Vivey;C
52543;52;Voillecomte;C
52544;52;Voisey;C
52545;52;Voisines;C
52546;52;Voncourt;C
52547;52;Vouécourt;C
52548;52;Vraincourt;C
52549;52;Vroncourt-la-Côte;C
52550;52;Wassy;C
